source,hyp,id,score
zaznamenána,zaznamjenjana,8060,-4.02696
začal,začal,8064,-4.53235
začalo,začało,8067,-4.22907
začnou,začnu,8071,-4.92937
začínají,začinaja,8075,-4.28276
začínáte,začinaće,8077,-4.11675
začít,začić,8078,-4.40196
zažil,zažił,8085,-4.75691
zbavit,zbawit,8088,-4.55221
zbraň,zbranja,8092,-4.7837
zběžné,zběžne,8099,-4.16747
zdaněno,zdanjeno,8104,-4.20968
zdaněním,zdanjenim,8105,-4.96721
zdravotnická,zdrawotniska,8112,-4.72276
zdraví,zdrawi,8117,-4.24398
zdrojem,zdrojem,8119,-4.51324
zdroji,zdroji,8120,-4.27483
zelenině,zeleninje,8128,-4.35423
zemědělce,zemjedźelca,8136,-4.59537
zemědělství,zemjedźelosće,8138,-4.71051
zeměpisné,zemjepisne,8142,-4.95134
zemřel,zemjerjel,8144,-4.15347
zemřeli,zemjerjeli,8146,-4.07503
zemřelo,zemrěło,8147,-4.14124
zemřelého,zemjerjeleho,8148,-4.76552
zeptat,zeptat,8149,-4.05304
zhodnotil,zhodnotił,8154,-4.10268
zimě,zemje,8161,-4.19507
zjevování,zjewowanje,8164,-4.26012
zjistilo,zjistiło,8165,-4.92069
zjistit,zjistić,8166,-4.18019
zjistí,zjista,8167,-4.72874
zlepšit,polěpšić,8189,-4.20792
změnil,zemjenił,8197,-4.15215
změnilo,zemjeniło,8198,-4.67661
změnu,zemjenu,8200,-4.60674
změní,zemjenje,8202,-4.99317
znaky,znaki,8204,-4.16678
znaků,znako,8205,-4.53143
znalostí,znalosći,8207,-4.63422
znamenalo,znamjenjało,8208,-4.03614
značky,znački,8213,-4.85658
značný,značny,8216,-4.18779
značným,značnym,8217,-4.48468
zničili,zničili,8228,-4.06983
známek,znamjek,8232,-4.37249
známé,znamy,8239,-4.48483
známého,znamjeho,8240,-4.14648
známém,znamym,8241,-4.99549
zpracovat,zpracowat,8255,-4.27862
zpracováno,zpracowano,8256,-4.75171
zpívá,zpiwa,8264,-4.31115
zpět,zpić,8265,-4.88592
zraněn,zranjen,8292,-4.90845
zraněni,zranjeni,8293,-4.66821
zraněných,zranjenych,8295,-4.40177
zrušili,zrušili,8297,-4.86718
ztratil,ztratił,8300,-4.93758
zvané,zwanje,8308,-4.1801
zvedat,zwjedat,8312,-4.17681
zvednout,zwjednyć,8313,-4.58633
zvolen,zwolen,8323,-4.69652
zvuk,zwuk,8328,-4.17789
zvuková,zwukowa,8329,-4.27664
zvukový,zwukowy,8330,-4.72323
zvuku,zwuku,8331,-4.69973
zvířat,zwěrat,8339,-4.25777
zvířata,zwěrata,8340,-4.39568
zvířaty,zwěraty,8341,-4.87723
zvýšily,zwyšili,8345,-4.75098
zábavou,zabawoju,8348,-4.3581
zábavy,zabawy,8349,-4.96481
zájezdy,zajezdy,8356,-4.80149
zájmy,zajmy,8360,-4.32793
základnou,zakładno,8366,-4.11987
základě,zakładźe,8372,-4.2463
zákonů,zakono,8377,-4.35388
záměr,zamjer,8381,-4.41799
záměrného,zamjerneho,8382,-4.90789
západě,zapadźe,8385,-4.07495
zápase,zapasa,8387,-4.07983
zápasů,zapaso,8390,-4.31193
zároveň,zarowjeń,8394,-4.69092
zásaditá,zasadita,8396,-4.48084
zásadně,zasadnje,8397,-4.72492
zásadě,zasadźe,8398,-4.96373
zásobování,zasobowanje,8400,-4.12471
záviset,zawist,8407,-4.66681
závislosti,zawislosći,8408,-4.18935
závodu,zawodu,8414,-4.04019
závěru,zawěru,8417,-4.08058
září,zari,8419,-4.9182
získaly,ziskały,8427,-4.12912
získaném,ziskanym,8428,-4.58255
získával,ziskawal,8432,-4.69551
zónu,zonu,8434,-4.52618
zónách,zonach,8435,-4.52756
zřejmé,zrjemje,8440,-4.43459
zřídka,zrědka,8442,-4.10616
zůstalo,zóstało,8444,-4.16911
zůstat,zóstat,8446,-4.14734
éry,ery,8461,-4.73423
úděl,wudźel,8470,-4.2852
úhly,wuhły,8471,-4.56878
úkol,wukoł,8472,-4.91866
úniku,wuniku,8478,-4.92909
února,wunora,8479,-4.44343
úpravy,wuprawy,8482,-4.55181
úterý,wutery,8499,-4.55159
útoku,wutoku,8503,-4.72942
úředních,wurjednich,8531,-4.90888
Často,Často,8534,-4.5148
Čím,Čěm,8545,-4.547
Čína,Čina,8546,-4.47704
Čínská,Čěska,8548,-4.58293
časopisy,časopisy,8560,-4.57875
čekají,čekaja,8567,-4.67767
čekaly,čekały,8568,-4.76149
čerpané,čerpanje,8573,-4.41521
čerpání,čerpanje,8575,-4.13134
července,čerwjenca,8576,-4.44597
činnostmi,činnostmi,8583,-4.90974
člen,čelen,8590,-4.99576
členka,čelenka,8591,-4.07037
členy,čeleny,8595,-4.14933
čluny,čołny,8600,-4.79264
čtením,čćenim,8606,-4.97764
částic,častis,8623,-4.11607
částicemi,časticami,8624,-4.77447
částky,častki,8625,-4.01226
čímž,čimž,8628,-4.85177
číslech,čislach,8633,-4.18358
číslem,čislem,8634,-4.18046
řadou,radu,8650,-4.88889
řadí,radźi,8653,-4.28451
řadě,radźe,8654,-4.7595
řece,rěca,8655,-4.91662
ředitel,rjedźićel,8657,-4.5933
ředitele,rjedźićele,8658,-4.61662
řekla,rjekła,8662,-4.13363
řeku,rjeku,8664,-4.60341
řev,rjewje,8669,-4.20903
řečeno,rečeno,8671,-4.83404
řeči,reči,8672,-4.15008
řečtiny,rěšćiny,8673,-4.56773
řiďte,ridźće,8680,-4.58609
řvát,rwat,8681,-4.04418
řádné,radny,8682,-4.77209
řádu,radu,8683,-4.56408
říci,rěci,8684,-4.50693
řídit,rědźić,8686,-4.23108
říká,rěka,8692,-4.17253
římská,rěmiska,8694,-4.95885
říše,rěše,8697,-4.42141
Šok,Swok,8701,-4.39324
Španělština,Spanjelšćina,8703,-4.39105
šaty,šaty,8716,-4.6842
šelmy,šelmy,8717,-4.68846
široká,široka,8727,-4.12944
širým,širym,8730,-4.5506
škodu,škodu,8732,-4.03425
školné,škołny,8736,-4.42976
školního,školnjeho,8737,-4.61613
škálu,škalu,8740,-4.6396
štěnicemi,šćinicami,8755,-4.11347
žaloval,žalowal,8776,-4.73233
žehlicí,žehlica,8781,-4.54959
želvy,želawy,8788,-4.18349
židlích,židlich,8799,-4.57288
žijí,žija,8803,-4.09333
žily,žili,8807,-4.92591
živili,žiwili,8809,-4.55427
života,žiwota,8813,-4.56884
živočišná,žiwočišćina,8823,-4.7992
živý,žiwy,8824,-4.51531
živých,žiwych,8825,-4.40915
žádnou,žadno,8829,-4.66252
žádné,žadny,8831,-4.17944
žádném,žadnym,8832,-4.2525
žádosti,žadosći,8836,-4.10253
žít,žić,8839,-4.19438
