source,hyp,id,score
zvonku,zwoniku,8326,-5.74064
zvuků,zwuko,8332,-5.87707
zvyklá,zwykła,8334,-5.73334
záchranné,zachranne,8351,-5.00951
zájezdu,zajezdu,8355,-5.60725
zákazníkovým,zakaznikowym,8361,-5.53718
zákonitostmi,zakonitostmi,8375,-5.63286
záleží,zaleži,8380,-5.3611
zástavby,zastawby,8401,-5.66767
zástupce,zastupca,8402,-5.28963
zástupci,zastupci,8403,-5.57943
zástupnými,zastupnimi,8404,-5.31666
zátoky,zatoki,8405,-5.10191
závisí,zawisy,8409,-5.28407
záštitou,zašćitoju,8420,-5.51703
zónou,zono,8433,-5.39108
zóně,zonje,8436,-5.30512
zřejmá,zrjemja,8439,-5.24504
zřejmě,zrjemje,8441,-5.7345
zůstává,zóstawa,8449,-5.20777
údaj,wudaj,8464,-5.0094
údaje,wudaje,8465,-5.11914
úderu,wudźeru,8468,-5.3385
údolí,wudoli,8469,-5.87261
úkoly,wukoły,8473,-5.52592
únosu,wunosu,8480,-5.55269
ústup,wustup,8495,-5.78529
ústí,wusta,8496,-5.96998
úterním,wuternim,8498,-5.26754
útes,wutos,8500,-5.02024
útesu,wutosu,8501,-5.87538
útesy,wutosy,8502,-5.43001
útočí,wutoči,8505,-5.87906
účet,wučeć,8515,-5.53653
úřad,wurad,8524,-5.88755
úřední,wurjednje,8530,-5.52547
Čas,Čas,8533,-5.1401
Čeká,Čěka,8536,-5.23977
Čínské,Čěskeje,8549,-5.88496
Číny,Čěny,8550,-5.53801
časopise,časopiska,8559,-5.05844
čchingská,čchingiska,8566,-5.23787
červenec,čerwjenec,8577,-5.37982
členové,čelenowy,8592,-5.83767
členů,čeleno,8596,-5.99757
člověk,člowěk,8597,-5.95011
člověka,člowjeka,8598,-5.85582
čtení,čćenje,8605,-5.00008
čtyř,čtyr,8613,-5.72438
čísel,čisel,8631,-5.00856
řeckých,reskich,8656,-5.49036
řekl,rjekl,8661,-5.49964
řekou,rjekoju,8663,-5.33231
řeky,rjeki,8665,-5.34868
řemeslech,rjemjeslach,8667,-5.46246
řešení,rješenje,8674,-5.74072
řidič,rudźič,8676,-5.92519
řídí,rědźi,8687,-5.1219
říkal,rěkal,8691,-5.56514
Šest,Sest,8698,-5.12152
Šrí,Seri,8704,-5.33736
šance,šanca,8714,-5.28724
šanci,šanci,8715,-5.57704
šerm,šerm,8719,-5.45926
šestky,šěstki,8721,-5.20744
šestém,šěstem,8723,-5.12122
široce,široca,8725,-5.39464
širokou,širokoju,8726,-5.91463
špatně,špatny,8750,-5.88996
šířce,šica,8762,-5.29835
šíření,šěrjenje,8763,-5.88468
šířením,šěrjenim,8764,-5.71871
žadatelům,žadatelam,8774,-5.72697
žehličku,žehličku,8783,-5.21117
železniční,železnični,8785,-5.40304
žhavým,žhawym,8798,-5.74411
židé,žide,8801,-5.41915
živily,žiwiły,8810,-5.83147
život,žiwot,8812,-5.06011
životních,žiwotnich,8816,-5.00418
životního,žiwotnjeho,8817,-5.96649
životnímu,žiwotnimu,8818,-5.95598
životně,žiwotny,8819,-5.48747
životu,žiwotu,8820,-5.09899
žádostmi,žadostmi,8837,-5.33695
žádáni,žadani,8838,-5.4237
